387.12	0.0222319
389.13	0.0218999
391.13	0.0196638
393.13	0.0283083
395.14	0.0243508
397.14	0.0316878
399.15	0.0276441
401.16	0.0277098
403.17	0.026083
405.17	0.0275652
407.18	0.0302931
409.19	0.0308547
411.21	0.0298896
413.22	0.0303797
415.23	0.0292167
417.25	0.0308308
419.26	0.0311829
421.28	0.0307181
423.29	0.0317486
425.31	0.0323152
427.33	0.0313744
429.35	0.0309074
431.37	0.0318422
433.39	0.0309022
435.41	0.0325897
437.43	0.0321204
439.46	0.033068
441.48	0.0334297
443.51	0.033363
445.53	0.0331991
447.56	0.0345731
449.59	0.0345328
451.62	0.0338916
453.64	0.0347388
455.68	0.0350406
457.71	0.0349023
459.74	0.0347527
461.77	0.0345265
463.8	0.0349121
465.84	0.0345872
467.87	0.0356999
469.91	0.0349636
471.95	0.0359622
473.98	0.035623
476.02	0.0359848
478.06	0.036384
480.1	0.036901
482.14	0.0362062
484.19	0.035241
486.23	0.0372236
488.27	0.0371281
490.32	0.036363
492.36	0.0371788
494.41	0.0377267
496.46	0.0381095
498.5	0.0385786
500.55	0.0388862
502.6	0.0397781
504.65	0.0402971
506.7	0.0403976
508.76	0.0407875
510.81	0.0415522
512.86	0.0428895
514.92	0.0417444
516.97	0.0436226
519.03	0.0457974
521.09	0.0456092
523.15	0.046965
525.21	0.0464919
527.26	0.049459
529.33	0.0495104
531.39	0.0492804
533.45	0.0502186
535.51	0.0504633
537.58	0.0502866
539.64	0.0512491
541.71	0.0519092
543.77	0.0518715
545.84	0.0529688
547.91	0.0543975
549.98	0.0542331
552.05	0.0544658
554.12	0.0548319
556.19	0.0544702
558.26	0.0552291
560.34	0.0556729
562.41	0.0566359
564.49	0.0566142
566.56	0.0567075
568.64	0.057236
570.72	0.0572446
572.79	0.0560417
574.87	0.0563263
576.95	0.0560127
579.04	0.055942
581.12	0.0552574
583.2	0.0540507
585.28	0.0534194
587.37	0.0518641
589.45	0.0545572
591.54	0.0543193
593.63	0.0527698
595.71	0.052126
597.8	0.0519709
599.89	0.051064
601.98	0.0515201
604.07	0.050073
606.16	0.0494534
608.26	0.04937
610.35	0.0489388
612.45	0.0488146
614.54	0.0489114
616.64	0.04851
618.73	0.0476143
620.83	0.0466939
622.93	0.0460103
625.03	0.0465588
627.13	0.045631
629.23	0.0463573
631.33	0.0462326
633.44	0.0456993
635.54	0.0451116
637.65	0.0449286
639.75	0.0442293
641.86	0.0444155
643.96	0.0434241
646.07	0.0431338
648.18	0.0419792
650.29	0.0423776
652.4	0.0406076
654.51	0.0389535
656.63	0.0403268
658.74	0.0383957
660.85	0.0374765
662.97	0.0357997
665.08	0.0347301
667.2	0.03395
669.32	0.0330852
671.44	0.0338331
673.55	0.0332068
675.67	0.0332601
677.8	0.0334931
679.92	0.0340658
682.04	0.0348704
684.16	0.0342485
686.29	0.0359522
688.41	0.0426694
690.54	0.0428858
692.66	0.0441966
694.79	0.0467832
696.92	0.0471155
699.05	0.0491429
701.18	0.0501936
703.31	0.0514647
705.44	0.0505619
707.57	0.0495883
709.71	0.049222
711.84	0.0481237
713.98	0.0451602
716.11	0.0420789
718.25	0.0462977
720.39	0.0480685
722.53	0.040908
724.67	0.0405793
726.81	0.0391868
728.95	0.0375227
731.09	0.0347443
733.23	0.0320529
735.38	0.0301527
737.52	0.0287501
739.66	0.0277088
741.81	0.0279135
743.96	0.0279858
746.11	0.0265072
748.25	0.0271552
750.4	0.02694
752.55	0.0274996
754.71	0.0253255
756.86	0.0243271
759.01	0.0221505
761.16	0.0338412
763.32	0.0366156
765.47	0.0329066
767.63	0.028205
769.79	0.0263882
771.95	0.0255792
774.1	0.025926
776.26	0.0269384
778.42	0.0255729
780.59	0.0263855
782.75	0.0265963
784.91	0.027558
787.08	0.0280027
789.24	0.0280771
791.41	0.0283187
793.57	0.0282354
795.74	0.0288263
797.91	0.0283393
800.08	0.0281904
802.25	0.030765
804.42	0.0295717
806.59	0.0293314
808.76	0.0288222
810.93	0.0271359
813.11	0.026533
815.28	0.0277653
817.46	0.0303929
819.64	0.0274562
821.81	0.0255918
823.99	0.0265465
826.17	0.0242761
828.35	0.0229726
830.53	0.022933
832.71	0.0224207
834.89	0.0228579
837.08	0.0221813
839.26	0.0207383
841.45	0.0215645
843.63	0.0218752
845.82	0.0214595
848.01	0.0200313
850.2	0.0214079
852.39	0.0198796
854.58	0.0205221
856.77	0.0190998
858.96	0.021061
861.15	0.0186449
863.34	0.0200734
865.54	0.0197562
867.73	0.0216822
869.93	0.0191565
872.13	0.0186263
874.32	0.0202148
876.52	0.0201694
878.72	0.0190616
880.92	0.0198127
883.12	0.0188766
885.33	0.0195014
887.53	0.0183227
889.73	0.0191649
891.94	0.0194481
894.14	0.0181047
896.35	0.0175868
898.56	0.0199084
900.76	0.0252292
902.97	0.0213961
905.18	0.0186193
907.39	0.0208694
909.6	0.018987
911.82	0.0219724
914.03	0.0209135
916.24	0.0201491
918.46	0.0230931
920.67	0.0211261
922.89	0.0208826
925.11	0.0175268
927.32	0.0166154
929.54	0.0146239
931.76	0.0136873
933.98	0.0133949
936.21	0.0296355
938.43	0.0494089
940.65	0.0257429
942.87	0.0238298
945.1	0.0246011
947.33	0.0428831
949.55	0.0469625
951.78	0.0347542
954.01	0.0495937
956.24	0.0319937
958.47	0.0476359
960.7	0.0375865
962.93	0.0368252
965.16	0.0401532
967.39	0.0457776
969.63	0.0429115
971.86	0.02849
974.1	0.0269765
976.34	0.0219515
978.57	0.0343174
980.81	0.0615968
983.05	0.0373231
985.29	0.0702777
987.53	0.041189
989.77	0.0549732
992.02	0.0804778
994.26	0.510916
996.5	-1.22187
998.75	298.788
1001	1.04587e+07
1003.24	2.97837e+11
1005.49	4.76925e+16
1007.74	-2.42631e+22
1009.99	-9.75175e+25
1012.24	-2.23453e+30
1014.49	-1.7629e+35
1016.74	-inf
1018.99	inf
1021.25	inf
1023.5	inf
