387.12	0.0258713
389.13	0.0276438
391.13	0.0189555
393.13	0.03346
395.14	0.0252707
397.14	0.0306825
399.15	0.0271558
401.16	0.0289078
403.17	0.0291791
405.17	0.0307082
407.18	0.0309798
409.19	0.0311186
411.21	0.03074
413.22	0.0299956
415.23	0.030619
417.25	0.0296704
419.26	0.0305432
421.28	0.0300351
423.29	0.030799
425.31	0.0315753
427.33	0.0312592
429.35	0.0309794
431.37	0.0299962
433.39	0.0298473
435.41	0.0316711
437.43	0.0320705
439.46	0.0308656
441.48	0.0305935
443.51	0.0317816
445.53	0.0327533
447.56	0.0324124
449.59	0.0328016
451.62	0.0333273
453.64	0.0337541
455.68	0.0347099
457.71	0.033402
459.74	0.0329579
461.77	0.034025
463.8	0.0343442
465.84	0.0351139
467.87	0.035682
469.91	0.0348483
471.95	0.0352082
473.98	0.0351718
476.02	0.0350906
478.06	0.0352617
480.1	0.0355657
482.14	0.0348881
484.19	0.034934
486.23	0.0364209
488.27	0.0364108
490.32	0.0358281
492.36	0.0366481
494.41	0.0370813
496.46	0.0373149
498.5	0.0380427
500.55	0.0384158
502.6	0.0383942
504.65	0.0386368
506.7	0.0390722
508.76	0.0389348
510.81	0.0393675
512.86	0.0402409
514.92	0.0393514
516.97	0.0401869
519.03	0.0407894
521.09	0.0408808
523.15	0.0419095
525.21	0.0425015
527.26	0.0425194
529.33	0.0439066
531.39	0.0430903
533.45	0.0437672
535.51	0.0440588
537.58	0.0447178
539.64	0.0457202
541.71	0.0456685
543.77	0.0452893
545.84	0.0458258
547.91	0.0461876
549.98	0.0470807
552.05	0.0472068
554.12	0.0469658
556.19	0.0478412
558.26	0.0476692
560.34	0.0475598
562.41	0.0482947
564.49	0.0491865
566.56	0.0483518
568.64	0.0491938
570.72	0.0494924
572.79	0.0493481
574.87	0.0490777
576.95	0.0491331
579.04	0.0499885
581.12	0.0489073
583.2	0.0484065
585.28	0.0481589
587.37	0.047288
589.45	0.0491978
591.54	0.0487279
593.63	0.049042
595.71	0.0487673
597.8	0.0478352
599.89	0.0485149
601.98	0.0480744
604.07	0.0479377
606.16	0.0473979
608.26	0.0472734
610.35	0.0471277
612.45	0.0478152
614.54	0.0468056
616.64	0.0478643
618.73	0.0472445
620.83	0.0465921
622.93	0.0460597
625.03	0.0460835
627.13	0.0463795
629.23	0.0467159
631.33	0.0468271
633.44	0.0467958
635.54	0.0461631
637.65	0.0474346
639.75	0.0469949
641.86	0.0473497
643.96	0.0462073
646.07	0.0468358
648.18	0.0463455
650.29	0.047268
652.4	0.046028
654.51	0.0442921
656.63	0.0470159
658.74	0.0441909
660.85	0.0436539
662.97	0.0423383
665.08	0.0409606
667.2	0.0399651
669.32	0.0399929
671.44	0.0400514
673.55	0.0398655
675.67	0.040559
677.8	0.0406916
679.92	0.0412901
682.04	0.0421719
684.16	0.0421029
686.29	0.0423299
688.41	0.0483171
690.54	0.0495798
692.66	0.0493991
694.79	0.0542572
696.92	0.0533399
699.05	0.0547421
701.18	0.0564913
703.31	0.0589798
705.44	0.0585442
707.57	0.0589125
709.71	0.0594226
711.84	0.0588247
713.98	0.0568616
716.11	0.0533764
718.25	0.060197
720.39	0.0638631
722.53	0.0562681
724.67	0.0580627
726.81	0.0572935
728.95	0.0547443
731.09	0.0529617
733.23	0.0489266
735.38	0.0472974
737.52	0.0452459
739.66	0.0455245
741.81	0.0446425
743.96	0.0437942
746.11	0.044635
748.25	0.0443797
750.4	0.0450521
752.55	0.0449941
754.71	0.0436329
756.86	0.0418558
759.01	0.0385351
761.16	0.0549041
763.32	0.0596136
765.47	0.055134
767.63	0.0491207
769.79	0.0461929
771.95	0.0458457
774.1	0.0455851
776.26	0.0460774
778.42	0.046037
780.59	0.0474645
782.75	0.0472502
784.91	0.0474199
787.08	0.047978
789.24	0.0498148
791.41	0.0511641
793.57	0.0498812
795.74	0.0504504
797.91	0.050032
800.08	0.05048
802.25	0.0516691
804.42	0.0513173
806.59	0.0526866
808.76	0.0519571
810.93	0.0492657
813.11	0.0494112
815.28	0.0505751
817.46	0.0533015
819.64	0.0512772
821.81	0.0503654
823.99	0.0497375
826.17	0.046558
828.35	0.0448436
830.53	0.0419645
832.71	0.0425707
834.89	0.0419011
837.08	0.0401175
839.26	0.0388111
841.45	0.0389459
843.63	0.0383872
845.82	0.0375015
848.01	0.0360651
850.2	0.0360162
852.39	0.0356257
854.58	0.0363093
856.77	0.0369802
858.96	0.0361057
861.15	0.0348067
863.34	0.0350541
865.54	0.0336156
867.73	0.0351599
869.93	0.0337322
872.13	0.0336752
874.32	0.0347735
876.52	0.0331899
878.72	0.0323231
880.92	0.0342593
883.12	0.0305781
885.33	0.0312978
887.53	0.0314788
889.73	0.0323459
891.94	0.0273757
894.14	0.0297486
896.35	0.026815
898.56	0.0274691
900.76	0.0335417
902.97	0.0333343
905.18	0.0302018
907.39	0.0275721
909.6	0.0277325
911.82	0.0283652
914.03	0.0231596
916.24	0.028802
918.46	0.0300015
920.67	0.0262536
922.89	0.0248323
925.11	0.0232213
927.32	0.0204786
929.54	0.0136959
931.76	0.0243685
933.98	0.034775
936.21	0.0369747
938.43	0.0319002
940.65	0.029238
942.87	0.0390824
945.1	0.030173
947.33	0.0277766
949.55	0.0456102
951.78	0.0247396
954.01	0.0295784
956.24	0.0324581
958.47	0.0301977
960.7	0.0276276
962.93	0.0400553
965.16	0.0386031
967.39	0.0362564
969.63	0.0414496
971.86	0.0312926
974.1	0.0358987
976.34	0.0502566
978.57	0.0398995
980.81	0.0504094
983.05	0.0437589
985.29	0.0413891
987.53	0.045108
989.77	0.0473451
992.02	0.0720273
994.26	0.0490496
996.5	0.126545
998.75	0.156707
1001	0.136811
1003.24	0.0575232
1005.49	2.61779
1007.74	0.109489
1009.99	64.8955
1012.24	2.5518
1014.49	47.9783
1016.74	-225369
1018.99	1.48221e+07
1021.25	10466.1
1023.5	1426.97
