387.12	0.028785
389.13	0.0228261
391.13	0.0213261
393.13	0.0257204
395.14	0.0234759
397.14	0.0279617
399.15	0.0255643
401.16	0.026419
403.17	0.0257433
405.17	0.0271011
407.18	0.0293252
409.19	0.0298716
411.21	0.0279533
413.22	0.029417
415.23	0.0278064
417.25	0.0286299
419.26	0.0299943
421.28	0.0296445
423.29	0.030871
425.31	0.030405
427.33	0.0307567
429.35	0.0314595
431.37	0.0307204
433.39	0.0309952
435.41	0.0315765
437.43	0.0325978
439.46	0.0327358
441.48	0.0325514
443.51	0.0332111
445.53	0.0330713
447.56	0.0332011
449.59	0.033778
451.62	0.0337128
453.64	0.033806
455.68	0.0341236
457.71	0.0346227
459.74	0.0341493
461.77	0.0345036
463.8	0.0345733
465.84	0.0351029
467.87	0.0354701
469.91	0.0354357
471.95	0.0361685
473.98	0.0359543
476.02	0.0363325
478.06	0.0364632
480.1	0.0365751
482.14	0.0355291
484.19	0.0355641
486.23	0.0373919
488.27	0.0365068
490.32	0.0367426
492.36	0.0382822
494.41	0.0381796
496.46	0.0382856
498.5	0.0393331
500.55	0.0402721
502.6	0.0405307
504.65	0.040785
506.7	0.0405512
508.76	0.0412096
510.81	0.0420186
512.86	0.0427819
514.92	0.0424471
516.97	0.0443516
519.03	0.0443874
521.09	0.0453633
523.15	0.0464223
525.21	0.0469013
527.26	0.0489329
529.33	0.0477676
531.39	0.0483729
533.45	0.048574
535.51	0.04896
537.58	0.0495329
539.64	0.0508694
541.71	0.0511624
543.77	0.0508613
545.84	0.0521463
547.91	0.0526696
549.98	0.0529298
552.05	0.0536809
554.12	0.0533034
556.19	0.0533897
558.26	0.0542497
560.34	0.054546
562.41	0.0549187
564.49	0.0550728
566.56	0.0556863
568.64	0.0553016
570.72	0.0565192
572.79	0.0552366
574.87	0.0561903
576.95	0.0558185
579.04	0.0563171
581.12	0.0553401
583.2	0.0551541
585.28	0.0538759
587.37	0.0527493
589.45	0.0555152
591.54	0.0547362
593.63	0.0540867
595.71	0.0533694
597.8	0.053397
599.89	0.0533988
601.98	0.0530001
604.07	0.0519383
606.16	0.0519574
608.26	0.051637
610.35	0.0511055
612.45	0.0510598
614.54	0.0504831
616.64	0.0503641
618.73	0.0494402
620.83	0.0489437
622.93	0.0492602
625.03	0.0491781
627.13	0.0486913
629.23	0.04873
631.33	0.0484931
633.44	0.0483414
635.54	0.0479426
637.65	0.0471705
639.75	0.0481577
641.86	0.0474336
643.96	0.0463408
646.07	0.0466389
648.18	0.0464361
650.29	0.0457699
652.4	0.0441225
654.51	0.0426557
656.63	0.0457507
658.74	0.0427335
660.85	0.0414878
662.97	0.0403639
665.08	0.0385533
667.2	0.0382058
669.32	0.0372944
671.44	0.0376967
673.55	0.0377072
675.67	0.0378321
677.8	0.038884
679.92	0.0387689
682.04	0.0393813
684.16	0.0395826
686.29	0.0416136
688.41	0.0469342
690.54	0.0475017
692.66	0.0501835
694.79	0.0532346
696.92	0.0537549
699.05	0.0564348
701.18	0.0604184
703.31	0.06144
705.44	0.0618765
707.57	0.0618217
709.71	0.0616454
711.84	0.0604972
713.98	0.0571911
716.11	0.0548703
718.25	0.0626717
720.39	0.0630492
722.53	0.0536856
724.67	0.0558815
726.81	0.0520505
728.95	0.0511268
731.09	0.0482438
733.23	0.0437274
735.38	0.0406956
737.52	0.0400809
739.66	0.0390947
741.81	0.0381853
743.96	0.0377964
746.11	0.037109
748.25	0.0376167
750.4	0.0378102
752.55	0.0376528
754.71	0.0364438
756.86	0.0343183
759.01	0.0335442
761.16	0.047274
763.32	0.0477185
765.47	0.0449026
767.63	0.0394819
769.79	0.0377906
771.95	0.0376318
774.1	0.0373969
776.26	0.0380224
778.42	0.037806
780.59	0.0385876
782.75	0.0400096
784.91	0.0395059
787.08	0.0395199
789.24	0.0397111
791.41	0.0407835
793.57	0.0414129
795.74	0.0418617
797.91	0.0413085
800.08	0.0429319
802.25	0.0437321
804.42	0.0434839
806.59	0.0444728
808.76	0.0439658
810.93	0.0406154
813.11	0.0418256
815.28	0.0432169
817.46	0.0440803
819.64	0.04189
821.81	0.042433
823.99	0.0381563
826.17	0.0374619
828.35	0.0364403
830.53	0.0348202
832.71	0.0326255
834.89	0.0322697
837.08	0.0324299
839.26	0.0288843
841.45	0.0301661
843.63	0.0305055
845.82	0.0285482
848.01	0.0288785
850.2	0.0286564
852.39	0.0280664
854.58	0.0306775
856.77	0.0286906
858.96	0.0296182
861.15	0.0290569
863.34	0.0270414
865.54	0.027914
867.73	0.026863
869.93	0.0277208
872.13	0.0270538
874.32	0.0262147
876.52	0.027056
878.72	0.0261925
880.92	0.0254842
883.12	0.026575
885.33	0.0265534
887.53	0.0276078
889.73	0.0280042
891.94	0.0245899
894.14	0.0239018
896.35	0.0226734
898.56	0.0254222
900.76	0.0288578
902.97	0.0263676
905.18	0.0268464
907.39	0.0237933
909.6	0.0224739
911.82	0.0230288
914.03	0.0234117
916.24	0.0278887
918.46	0.0287873
920.67	0.0269674
922.89	0.0215165
925.11	0.0234388
927.32	0.0216787
929.54	0.0192606
931.76	0.0188497
933.98	0.0240436
936.21	0.0415787
938.43	0.0614653
940.65	0.0462839
942.87	0.0291129
945.1	0.0246708
947.33	0.0370561
949.55	0.0372371
951.78	0.0266712
954.01	0.0266325
956.24	0.0493529
958.47	0.0384931
960.7	0.0379328
962.93	0.042394
965.16	0.0418979
967.39	0.0500702
969.63	0.0382364
971.86	0.0307619
974.1	0.0351408
976.34	0.0348005
978.57	0.0330766
980.81	0.0402505
983.05	0.0298868
985.29	0.0437389
987.53	0.0539891
989.77	0.0383985
992.02	0.0579644
994.26	0.0485816
996.5	0.122612
998.75	0.101846
1001	0.0895411
1003.24	0.0871506
1005.49	2.00992
1007.74	0.147614
1009.99	58.0422
1012.24	4.27798
1014.49	59.0158
1016.74	-176437
1018.99	1.15256e+07
1021.25	5764.64
1023.5	1074.48
